dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.81864168457207,10000,8.357179632723089e-05,1.9992703875961269,seconds,6.390884160995483,6.244286250323057,megabytes,1060.0,1060.0,99.0,97.2,0.31477350400000004,0.31477350400000004,0.81953125,0.7578645833333332,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,144.03241767549008,10000,0.00012556304444899524,0.38403219960030494,seconds,6.317410469055176,6.22925871796906,megabytes,1060.0,1060.0,99.0,93.88888888888889,0.31480217600000004,0.31480217600000004,0.815625,0.7668113425925925,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.82200749541187,10000,8.860406441391078e-05,0.5581851400102924,seconds,6.286026477813721,6.225383109413087,megabytes,1060.0,1060.0,99.0,95.6,0.31482265600000003,0.31482265600000003,0.8078125,0.76809375,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.66545330344093,10000,5.376148968183614e-05,1.025350342270436,seconds,6.3228068351745605,6.225156926549971,megabytes,1060.0,1060.0,99.0,95.26923076923077,0.31485132800000004,0.31485132800000004,0.80390625,0.7643629807692308,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.6709551143867,10000,5.322302379084931e-05,1.9155961709751712,seconds,6.222282886505127,6.228983125649393,megabytes,1060.0,1060.0,99.0,93.8076923076923,0.31479808000000004,0.31479808000000004,0.81484375,0.7768329326923075,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.7147165509878,10000,7.147317154077015e-05,0.15507101463696024,seconds,6.250922441482544,6.227943524718285,megabytes,1060.0,1060.0,99.0,94.6923076923077,0.314765312,0.314765312,0.80625,0.7737680288461538,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.78408687570982,10000,8.739218547981764e-05,0.3891972986398751,seconds,6.27246618270874,6.2194186970591545,megabytes,1060.0,1060.0,99.0,93.57692307692308,0.31469977600000004,0.31469977600000004,0.80078125,0.7707632211538461,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,144.05641614918645,10000,0.0001280114992905368,0.15370526329974799,seconds,6.213729619979858,6.2219862677156925,megabytes,1060.0,1060.0,99.0,94.32,0.31481856,0.31481856,0.8046875,0.7791562499999998,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.96628717939922,10000,9.612695855620856e-05,0.0006589121786470396,seconds,6.214796543121338,6.22222747374326,megabytes,1060.0,1060.0,99.0,93.8,0.31477350400000004,0.31477350400000004,0.80625,0.77659375,success,gradient-ascent,1.0,10000,1e-06
3D-gen-hyperb-mixture-1c-16p,4096,4096,143.85963563720347,10000,9.657381381300567e-05,0.19176184231968788,seconds,6.234127759933472,6.219862848520279,megabytes,1060.0,1060.0,99.0,95.46153846153847,0.314855424,0.314855424,0.80234375,0.777283653846154,success,gradient-ascent,1.0,10000,1e-06
