dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,exception
3D-gaussian-2c-16p,4096,4096,0.6859332102712947,61,4.4388416776983675e-07,seconds,0.2149982452392578,0.049858031794428825,megabytes,802.0,802.0,2.0,2.0,0.026939392000000003,0.026939392000000003,0.084375,0.084375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2898538283504558,61,2.511984781465509e-07,seconds,0.2407054901123047,0.034716187976300716,megabytes,802.0,802.0,15.0,15.0,0.027631616,0.027631616,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2720393330868985,71,2.4055839418678424e-07,seconds,0.39012765884399414,0.04603783879429102,megabytes,802.0,802.0,0.0,0.0,0.026894336,0.026894336,0.0640625,0.0640625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.29265426642845005,61,4.4429421078226324e-07,seconds,0.21468353271484375,0.04345378465950489,megabytes,802.0,802.0,2.0,2.0,0.027103232,0.027103232,0.04296875,0.04296875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.23436385423723444,61,3.158605045840112e-07,seconds,0.22173738479614258,0.10183210112154484,megabytes,1060.0,1060.0,0.0,0.0,0.025186304000000003,0.025186304000000003,0.165625,0.165625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2776712253349548,51,8.579812283608342e-07,seconds,0.21952414512634277,0.029155238531529903,megabytes,802.0,802.0,13.0,13.0,0.027648000000000002,0.027648000000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2756557029033667,61,2.284000353707758e-07,seconds,0.22301983833312988,0.033953893929719925,megabytes,802.0,802.0,16.0,16.0,0.027783168,0.027783168,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.17009444642019872,61,2.628724688049629e-07,seconds,0.24762654304504395,0.03400188684463501,megabytes,802.0,802.0,2.0,2.0,0.027697152000000003,0.027697152000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.35481358768154964,51,3.7907089490654885e-07,seconds,0.2151479721069336,0.029211729764938354,megabytes,802.0,802.0,2.0,2.0,0.027672576,0.027672576,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2569363432273525,61,3.5182738064594073e-07,seconds,0.22522878646850586,0.06275831907987595,megabytes,802.0,802.0,15.0,15.0,0.027009024000000003,0.027009024000000003,0.0828125,0.0828125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.21908891631678662,61,3.0058434117571167e-07,seconds,0.3783702850341797,0.034193421714007854,megabytes,802.0,802.0,2.0,2.0,0.027590656,0.027590656,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.3259415750570678,61,6.306171335655382e-07,seconds,0.8093726634979248,0.0545282568782568,megabytes,802.0,802.0,0.0,0.0,0.027066368,0.027066368,0.0203125,0.0203125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.2783962609994698,61,2.160863448386096e-07,seconds,0.21973133087158203,0.03602333087474108,megabytes,802.0,802.0,15.0,15.0,0.027648000000000002,0.027648000000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-16p,4096,4096,0.20391247463582202,61,5.566857331003718e-07,seconds,0.22227072715759277,0.05673562455922365,megabytes,802.0,802.0,2.0,2.0,0.027066368,0.027066368,0.1203125,0.1203125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.32872343683046046,51,2.3964358951102534e-07,seconds,0.23067736625671387,0.22861674334853888,megabytes,5058.0,5058.0,53.0,53.0,0.027234304,0.027234304,0.8140625,0.8140625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.21309966156961443,51,2.4412028518168885e-07,seconds,0.2283022403717041,0.21683005429804325,megabytes,5058.0,5058.0,64.0,64.0,0.027222016,0.027222016,0.728125,0.728125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.23214882530264913,51,5.132929725681621e-07,seconds,0.24405312538146973,0.24258657079190016,megabytes,5058.0,5058.0,44.0,44.0,0.02717696,0.02717696,0.746875,0.746875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.23971321713779284,41,5.712924066906198e-07,seconds,0.22730302810668945,0.1932299342006445,megabytes,5058.0,5058.0,71.0,71.0,0.027062272000000002,0.027062272000000002,0.6359375,0.6359375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.32334320968896046,51,8.393455427606025e-07,seconds,0.23196029663085938,0.22828542906790972,megabytes,5058.0,5058.0,0.0,0.0,0.027136,0.027136,0.784375,0.784375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.19281661708885278,51,2.6594741428410206e-07,seconds,0.24140262603759766,0.21729811932891607,megabytes,5058.0,5058.0,19.0,19.0,0.027090944000000002,0.027090944000000002,0.7046875,0.7046875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.35224548640256725,61,4.1203961598910346e-07,seconds,0.42463040351867676,0.27265256829559803,megabytes,5058.0,5058.0,74.0,66.0,0.039964672,0.039964672,0.79609375,0.44140625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.23555657648095008,51,4.4910996682990775e-07,seconds,0.24040842056274414,0.22928242571651936,megabytes,5058.0,5058.0,59.0,59.0,0.027123712,0.027123712,0.75859375,0.75859375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.3263298759781671,51,3.9781057780323877e-07,seconds,0.22655200958251953,0.21676459442824125,megabytes,5058.0,5058.0,65.0,65.0,0.02707456,0.02707456,0.77734375,0.77734375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2923902931303817,51,5.70418065644514e-07,seconds,0.2351055145263672,0.23930462263524532,megabytes,5058.0,5058.0,56.0,56.0,0.027066368,0.027066368,0.8203125,0.8203125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2199593260101278,51,9.051621139027474e-07,seconds,0.760669469833374,0.33496495615690947,megabytes,5058.0,5058.0,49.0,29.0,0.039993344,0.039993344,0.73125,0.365625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.5067865294337017,61,5.466439291051885e-07,seconds,0.6358578205108643,0.4626802718266845,megabytes,5058.0,5058.0,62.0,35.5,0.040075264,0.040075264,0.81328125,0.4171875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.1784888404729585,51,6.295427790427248e-07,seconds,0.22595787048339844,0.21674071345478296,megabytes,5058.0,5058.0,60.0,60.0,0.027111424000000002,0.027111424000000002,0.74765625,0.74765625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.197385859979115,51,6.002761053364617e-07,seconds,0.22080278396606445,0.22014739084988832,megabytes,5058.0,5058.0,55.0,55.0,0.02709504,0.02709504,0.77578125,0.77578125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.21274683295094599,51,5.370832811558393e-07,seconds,0.21621918678283691,0.21676477324217558,megabytes,5058.0,5058.0,68.0,68.0,0.027209728000000002,0.027209728000000002,0.7859375,0.7859375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.262802486659019,51,6.65848404599261e-07,seconds,0.22851920127868652,0.21987332124263048,megabytes,5058.0,5058.0,65.0,65.0,0.027144192,0.027144192,0.72734375,0.72734375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.3119214890172237,41,9.270716965004169e-07,seconds,0.23611783981323242,0.19172891788184643,megabytes,5058.0,5058.0,58.0,58.0,0.027181056000000002,0.027181056000000002,0.61640625,0.61640625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.6742873036189216,51,7.050864428277899e-07,seconds,0.24540138244628906,0.21654582303017378,megabytes,5058.0,5058.0,55.0,55.0,0.027119616000000003,0.027119616000000003,0.68984375,0.68984375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.28574970721296555,51,4.2479419334721055e-07,seconds,0.5583899021148682,0.2738535236567259,megabytes,5058.0,5058.0,43.0,43.0,0.027168768000000003,0.027168768000000003,0.328125,0.328125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.266345386310873,61,3.870861239954939e-07,seconds,0.5962586402893066,0.2924825754016638,megabytes,2134.0,2134.0,9.0,9.0,0.02705408,0.02705408,0.32734375,0.32734375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.28740051953448265,51,7.313930607042444e-07,seconds,0.25006771087646484,0.21845772862434387,megabytes,5058.0,5058.0,65.0,65.0,0.027082752,0.027082752,0.68359375,0.68359375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2300983587933668,51,4.882878768783629e-07,seconds,0.23263788223266602,0.21726602222770452,megabytes,5058.0,5058.0,55.0,55.0,0.027185152,0.027185152,0.7375,0.7375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2743758149049163,51,3.220475579251574e-07,seconds,0.22980451583862305,0.23633668664842844,megabytes,5058.0,5058.0,56.0,56.0,0.027123712,0.027123712,0.78984375,0.78984375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2684828077549621,51,4.392625078322707e-07,seconds,0.2216026782989502,0.2285455083474517,megabytes,5058.0,5058.0,59.0,59.0,0.027172864,0.027172864,0.7484375,0.7484375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.16921954689982666,51,4.276437018096205e-07,seconds,0.22337627410888672,0.22862963657826185,megabytes,5058.0,5058.0,55.0,55.0,0.027140096000000002,0.027140096000000002,0.815625,0.815625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.34487498996048055,51,1.4582928660389575e-07,seconds,0.7095651626586914,0.3457369152456522,megabytes,5058.0,5058.0,59.0,59.0,0.03987456,0.03987456,0.57265625,0.295703125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.25181777452104814,51,5.34483602115345e-07,seconds,0.3359541893005371,0.23676772695034742,megabytes,5058.0,5058.0,13.0,13.0,0.028872704000000003,0.028872704000000003,0.509375,0.509375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.21531963770411522,51,5.841459487581797e-07,seconds,0.240614652633667,0.21720776613801718,megabytes,5058.0,5058.0,57.0,57.0,0.028889088,0.028889088,0.69296875,0.69296875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.322306732554105,51,9.856952991915831e-07,seconds,0.23198747634887695,0.22206741571426392,megabytes,5058.0,5058.0,58.0,58.0,0.027090944000000002,0.027090944000000002,0.74609375,0.74609375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.2713953287747704,51,4.0935194265424184e-07,seconds,0.22618889808654785,0.2278931336477399,megabytes,5058.0,5058.0,64.0,64.0,0.02715648,0.02715648,0.76328125,0.76328125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-24p,13824,13824,0.20010175078008482,51,9.015787782861462e-07,seconds,0.2563779354095459,0.24160583224147558,megabytes,5058.0,5058.0,45.0,45.0,0.027127808000000003,0.027127808000000003,0.75546875,0.75546875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.32318985811525613,41,8.555738273888946e-07,seconds,1.1598560810089111,1.0381046989932656,megabytes,33446.0,33446.0,100.0,84.66666666666667,0.038600704,0.038600704,0.77265625,0.6140625000000001,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.21176972020619267,41,6.509979590145352e-07,seconds,1.1166093349456787,0.9471134021878242,megabytes,25288.0,25288.0,100.0,98.75,0.039211008000000006,0.039211008000000006,0.80546875,0.619921875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.23031495531455742,51,2.8515694102091225e-07,seconds,1.172807216644287,1.1472479477524757,megabytes,25288.0,25288.0,100.0,100.0,0.038825984,0.038825984,0.79140625,0.756640625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.23787185273090983,41,3.13887142514834e-07,seconds,1.4274113178253174,1.283182818442583,megabytes,33446.0,33446.0,100.0,66.66666666666667,0.038707200000000004,0.038707200000000004,0.80234375,0.5903645833333334,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.31926645593309566,51,4.6084587962772265e-07,seconds,1.1650829315185547,1.1791941514238715,megabytes,25288.0,25288.0,100.0,100.0,0.039014400000000005,0.039014400000000005,0.81953125,0.7903125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.19147196893032753,41,7.10595786691713e-07,seconds,1.6309564113616943,1.4048856804147363,megabytes,25288.0,25288.0,100.0,83.5,0.038920192,0.038920192,0.80703125,0.55234375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.34992392690966323,51,9.627674465665738e-07,seconds,1.1542689800262451,1.1480096597224474,megabytes,25288.0,25288.0,100.0,100.0,0.038899712,0.038899712,0.81796875,0.79765625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.23306142789711826,51,2.479779070532937e-07,seconds,1.947420358657837,1.6554985055699944,megabytes,33446.0,33446.0,100.0,92.2,0.03885056,0.03885056,0.78828125,0.5518750000000001,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.32307036878016027,51,2.1609994151262085e-07,seconds,1.2085082530975342,1.1656409734860063,megabytes,25288.0,25288.0,100.0,100.0,0.038883328,0.038883328,0.78203125,0.74421875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.29069758689095865,51,3.178652937946538e-07,seconds,1.2132351398468018,1.1695520002394915,megabytes,25288.0,25288.0,100.0,100.0,0.038907904,0.038907904,0.8,0.7528124999999999,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.21822954369234335,51,5.000989500999298e-07,seconds,1.2772789001464844,1.1685169944539666,megabytes,25288.0,25288.0,100.0,100.0,0.038518784,0.038518784,0.79921875,0.65859375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.5012931203713378,61,2.9254544564937056e-07,seconds,1.7314465045928955,1.4007919048890471,megabytes,25288.0,25288.0,100.0,98.85714285714286,0.043307008,0.043307008,0.79765625,0.6689732142857142,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.17766673985573356,51,3.484950473356859e-07,seconds,1.2596352100372314,1.1985645033419132,megabytes,25288.0,25288.0,100.0,100.0,0.03844096,0.03844096,0.76875,0.732421875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.19597890803327117,51,3.3141978160712763e-07,seconds,1.2010271549224854,1.1579889887943864,megabytes,25288.0,25288.0,100.0,100.0,0.038592512,0.038592512,0.78125,0.7487499999999999,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.21089358952123805,51,2.9631892172891695e-07,seconds,1.5459051132202148,1.4649573136121035,megabytes,25288.0,25288.0,100.0,100.0,0.038629376,0.038629376,0.7625,0.616015625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.25922123747973824,51,3.701398972349949e-07,seconds,1.3750278949737549,1.2108233934268355,megabytes,25288.0,25288.0,100.0,100.0,0.038780928,0.038780928,0.79609375,0.6583333333333333,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.30852941370858195,41,5.048121812203762e-07,seconds,1.1039886474609375,0.9106027083471417,megabytes,25288.0,25288.0,100.0,100.0,0.03915776,0.03915776,0.7890625,0.6184375000000001,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.6686472073013048,51,3.7674198730232e-07,seconds,1.2649435997009277,1.1429653046652675,megabytes,33446.0,33446.0,100.0,100.0,0.038469632000000004,0.038469632000000004,0.78515625,0.66171875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.28372938673888226,51,2.3562172089524967e-07,seconds,1.1593468189239502,1.148589102551341,megabytes,25288.0,25288.0,100.0,100.0,0.038633472,0.038633472,0.7796875,0.7665625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.26353762152251153,51,9.721069200248986e-07,seconds,1.3555583953857422,1.2801663894206285,megabytes,25288.0,25288.0,100.0,90.25,0.038367232,0.038367232,0.7953125,0.6925781249999999,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.2848758310335423,51,4.10348849869179e-07,seconds,1.1666314601898193,1.1483545145019889,megabytes,25288.0,25288.0,100.0,100.0,0.038612992000000006,0.038612992000000006,0.80859375,0.76625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.2280390900439231,51,2.7360872244857943e-07,seconds,1.5219881534576416,1.481455703265965,megabytes,25288.0,25288.0,100.0,100.0,0.038649856,0.038649856,0.809375,0.66671875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.2727285095519695,41,8.615243111657374e-07,seconds,1.145256519317627,0.950889341533184,megabytes,25288.0,25288.0,100.0,95.25,0.03885056,0.03885056,0.78671875,0.583984375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.26504412563760826,51,2.439612019963298e-07,seconds,1.1769626140594482,1.1498404014855623,megabytes,25288.0,25288.0,100.0,100.0,0.038531072,0.038531072,0.78828125,0.7545312500000001,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.1687494789942658,51,2.3645226331969417e-07,seconds,1.928715467453003,1.7556230630725622,megabytes,25288.0,25288.0,100.0,86.0,0.038797312,0.038797312,0.7671875,0.423828125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.34009223976137176,41,6.553596853152815e-07,seconds,1.0071980953216553,0.9265816686674953,megabytes,25288.0,25288.0,100.0,100.0,0.038293504,0.038293504,0.7921875,0.715625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.24933190828439228,51,2.999896263307701e-07,seconds,1.343651294708252,1.163786605000496,megabytes,25288.0,25288.0,100.0,98.66666666666667,0.039112704000000005,0.039112704000000005,0.7953125,0.6578125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.2134885334067167,51,3.233578491736578e-07,seconds,1.272045612335205,1.1473746057599783,megabytes,33446.0,33446.0,100.0,97.0,0.03813376,0.03813376,0.7984375,0.6348958333333333,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.3205293727575783,51,5.463152662428447e-07,seconds,1.170072078704834,1.1589019363746047,megabytes,25288.0,25288.0,100.0,100.0,0.038539264000000004,0.038539264000000004,0.79609375,0.7675000000000001,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.2680238004571545,51,2.2492177935693513e-07,seconds,1.7342197895050049,1.6155020100995898,megabytes,25288.0,25288.0,100.0,84.66666666666667,0.038387712000000004,0.038387712000000004,0.8,0.5658854166666667,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-2c-32p,32768,32768,0.19829211784509124,51,5.013407503573682e-07,seconds,1.3825576305389404,1.1887648943811655,megabytes,25288.0,25288.0,100.0,100.0,0.039411712,0.039411712,0.784375,0.6446614583333333,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19906946765409644,61,6.927617986591555e-07,seconds,0.2409522533416748,0.039756787940859795,megabytes,804.0,804.0,62.0,62.0,0.027766784000000003,0.027766784000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.22154113626751848,61,4.083085643207325e-07,seconds,0.22020316123962402,0.049155461601912975,megabytes,804.0,804.0,15.0,15.0,0.027107328,0.027107328,0.08203125,0.08203125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.22542059391309735,61,5.872160668919032e-07,seconds,0.3418865203857422,0.20292030461132526,megabytes,804.0,804.0,14.0,14.0,0.026869760000000003,0.026869760000000003,0.1234375,0.1234375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.17858620471560202,61,2.7674946187917503e-07,seconds,0.28430962562561035,0.1209498718380928,megabytes,804.0,804.0,14.0,14.0,0.027189248000000003,0.027189248000000003,0.06484375,0.06484375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.21257865840332238,61,3.3148803054797596e-07,seconds,0.24689340591430664,0.03379215486347675,megabytes,802.0,802.0,2.0,2.0,0.027496448000000003,0.027496448000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.23985846448415427,61,7.289407345035683e-07,seconds,0.2272491455078125,0.05981934070587158,megabytes,802.0,802.0,15.0,15.0,0.027009024000000003,0.027009024000000003,0.0859375,0.0859375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.21365059241675974,51,6.775218570033206e-07,seconds,0.21480846405029297,0.04070193786174059,megabytes,802.0,802.0,13.0,13.0,0.027168768000000003,0.027168768000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.1923906466345403,61,2.5120624218254456e-07,seconds,0.2243356704711914,0.05404573306441307,megabytes,802.0,802.0,2.0,2.0,0.027037696,0.027037696,0.04140625,0.04140625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19732699725554548,51,9.399941343082559e-07,seconds,0.2278614044189453,0.029046418145298958,megabytes,802.0,802.0,2.0,2.0,0.027627520000000003,0.027627520000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.2590051069074798,61,3.916651442279181e-07,seconds,0.49959802627563477,0.037902792915701866,megabytes,802.0,802.0,0.0,0.0,0.02715648,0.02715648,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.2316351386993395,61,4.2206749599590167e-07,seconds,0.21859240531921387,0.052101437002420425,megabytes,802.0,802.0,2.0,2.0,0.026910720000000003,0.026910720000000003,0.0859375,0.0859375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.17282262242543467,61,2.893143286773711e-07,seconds,0.25812816619873047,0.1095551922917366,megabytes,802.0,802.0,0.0,0.0,0.027459584000000002,0.027459584000000002,0.03515625,0.03515625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19494784027836842,51,9.707028333276695e-07,seconds,0.23545622825622559,0.02961372211575508,megabytes,802.0,802.0,13.0,13.0,0.027570176000000002,0.027570176000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.20229071038482005,61,2.796060738059742e-07,seconds,0.21976613998413086,0.04471203964203596,megabytes,802.0,802.0,15.0,15.0,0.027320320000000002,0.027320320000000002,0.04296875,0.04296875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.22987446453643007,61,5.982298270640232e-07,seconds,0.22731876373291016,0.06504275742918253,megabytes,802.0,802.0,2.0,2.0,0.026902528000000002,0.026902528000000002,0.1234375,0.1234375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.28493515157920857,51,9.410051980245065e-07,seconds,0.21895623207092285,0.02900094911456108,megabytes,802.0,802.0,2.0,2.0,0.027680768,0.027680768,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.20311869117545486,51,5.935943646199703e-07,seconds,0.21560311317443848,0.029328850097954273,megabytes,802.0,802.0,2.0,2.0,0.027639808000000002,0.027639808000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.24536226797319788,51,6.931777970602936e-07,seconds,0.2232837677001953,0.08451866172254086,megabytes,802.0,802.0,0.0,0.0,0.02523136,0.02523136,0.16328125,0.16328125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.18731290861021382,61,2.7058585829885435e-07,seconds,0.26949357986450195,0.1265763584524393,megabytes,802.0,802.0,4.0,4.0,0.026869760000000003,0.026869760000000003,0.09609375,0.09609375,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.23925258427087898,61,8.569637340019547e-07,seconds,0.2103588581085205,0.034029352478682995,megabytes,802.0,802.0,2.0,2.0,0.027140096000000002,0.027140096000000002,0.0421875,0.0421875,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.218841493884599,61,3.819255455339794e-07,seconds,0.23883700370788574,0.03395743388682604,megabytes,802.0,802.0,15.0,15.0,0.027627520000000003,0.027627520000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.17693069490795385,51,7.647204575612719e-07,seconds,0.2277824878692627,0.033012138679623604,megabytes,802.0,802.0,13.0,13.0,0.027697152000000003,0.027697152000000003,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19323883980790924,61,3.944203652829301e-07,seconds,0.21448230743408203,0.033654130063951015,megabytes,802.0,802.0,16.0,16.0,0.027140096000000002,0.027140096000000002,0.04140625,0.04140625,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.17789780422294538,51,5.721610532570614e-07,seconds,0.22672152519226074,0.029001844115555286,megabytes,802.0,802.0,2.0,2.0,0.027619328000000002,0.027619328000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19754754397621432,61,2.821324569946483e-07,seconds,0.2388005256652832,0.0684356139972806,megabytes,802.0,802.0,2.0,2.0,0.027226112,0.027226112,0.08125,0.08125,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.198665701194636,51,3.627307092492294e-07,seconds,0.22269225120544434,0.038443987257778645,megabytes,802.0,802.0,0.0,0.0,0.027709440000000002,0.027709440000000002,0.0,0.0,success,sinkhorn-normed,0.01,1000000,
3D-gaussian-4c-16p,4096,4096,0.19835319534919038,61,3.9631743835787043e-07,seconds,0.3105356693267822,0.06328885164111853,megabytes,802.0,802.0,15.0,15.0,0.02676736,0.02676736,0.0875,0.0875,success,sinkhorn-normed,0.01,1000000,
