dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,cost_normed,cost_diff
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.682552162009675,11,8.705911002167748e-17,seconds,0.34549736976623535,0.28843051940202713,megabytes,25286.0,25286.0,100.0,100.0,0.039809024000000005,0.039809024000000005,0.67890625,0.67890625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.9566085532222879,11,4.640456453591227e-17,seconds,0.36628079414367676,0.2901449128985405,megabytes,25288.0,25288.0,100.0,100.0,0.039776256,0.039776256,0.59765625,0.59765625,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.2822541564362435,11,1.2402518513985816e-16,seconds,0.5961706638336182,0.47978736087679863,megabytes,25252.0,25252.0,100.0,100.0,0.038178816000000004,0.038178816000000004,0.4109375,0.4109375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.5474898752733905,11,3.762481990967389e-17,seconds,0.6500930786132812,0.5435278043150902,megabytes,25288.0,25288.0,100.0,100.0,0.137220096,0.137220096,0.36484375,0.346484375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.6505043070123179,11,4.160203902964912e-17,seconds,0.34824681282043457,0.2831729296594858,megabytes,25286.0,25286.0,100.0,100.0,0.039727104,0.039727104,0.6234375,0.6234375,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.8120508737607672,11,8.501900198867999e-17,seconds,0.3816819190979004,0.30432508885860443,megabytes,25288.0,25288.0,100.0,100.0,0.039694336000000004,0.039694336000000004,0.6328125,0.6328125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,1.2404445679813332,11,2.3393467870345576e-16,seconds,0.3917241096496582,0.2739528324455023,megabytes,25252.0,25252.0,100.0,100.0,0.039985152,0.039985152,0.51953125,0.51953125,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-2c-32p,32768,32768,0.8467516079627984,11,5.996803390980476e-17,seconds,0.4157226085662842,0.2821944113820791,megabytes,33446.0,33446.0,100.0,100.0,0.039886848,0.039886848,0.51171875,0.51171875,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.5680902978331048,11,1.3924524119891811e-16,seconds,0.33132052421569824,0.014012351632118225,megabytes,802.0,802.0,0.0,0.0,0.040357888,0.040357888,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-4c-16p,4096,4096,0.4285343257967983,11,8.721683841612503e-17,seconds,0.3303680419921875,0.009764544665813446,megabytes,802.0,802.0,4.0,4.0,0.040148992,0.040148992,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
3D-gen-hyperb-mixture-4c-16p,4096,4096,1.0121683236982655,11,1.6109647123145924e-16,seconds,0.0,0.009839726611971855,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn-normed,1.0,1000000,,
