dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gen-hyperb-mixture-2c-128p,128,128,0.025268066024723528,79857,9.999972634400223e-07,0.03579315983001265,seconds,2.9468839168548584,2.937056173570454,megabytes,550.0,550.0,83.0,72.61538461538461,0.21308211200000002,0.21308211200000002,0.80234375,0.7757812499999999,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.02942091167611516,90749,9.999995055354205e-07,0.018958087712624888,seconds,3.4777040481567383,3.352563410066068,megabytes,550.0,550.0,81.0,78.0,0.21310668800000002,0.21310668800000002,0.80703125,0.7455208333333334,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.08463798368013253,266632,9.99997157968835e-07,0.48151865648629694,seconds,9.817145586013794,9.77535967156291,megabytes,550.0,550.0,82.0,78.63636363636364,0.21337292800000002,0.21337292800000002,0.81796875,0.7740234375000004,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.08552678909083924,305072,9.999982352737469e-07,0.4584964409464519,seconds,11.244242668151855,11.122019872069359,megabytes,550.0,550.0,82.0,79.96153846153847,0.213393408,0.213393408,0.8109375,0.7719050480769233,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.034964425801614935,136953,9.999987812259192e-07,0.4711001732765038,seconds,5.203668594360352,5.029469998553395,megabytes,550.0,550.0,83.0,79.47826086956522,0.21456896,0.21456896,0.81953125,0.7471127717391303,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.15197364998949453,275325,9.99998328393703e-07,0.5089217376670595,seconds,10.253295421600342,10.138010024093091,megabytes,550.0,550.0,82.0,79.11627906976744,0.213344256,0.213344256,0.81328125,0.7691315406976743,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.02607218262317978,72083,9.999950071337693e-07,1.084314048885774,seconds,2.6822221279144287,2.648253002204001,megabytes,550.0,550.0,82.0,77.91666666666667,0.21323776000000003,0.21323776000000003,0.7921875,0.7671223958333333,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.1013645203540224,237725,9.999940222549242e-07,0.4905013593504741,seconds,8.91700553894043,8.75961793679744,megabytes,550.0,550.0,82.0,77.71794871794872,0.213999616,0.213999616,0.8125,0.7589743589743589,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.09314901570679038,254631,9.99999321849021e-07,0.49605281341758184,seconds,9.219432592391968,9.244344117119908,megabytes,550.0,550.0,82.0,78.95348837209302,0.213573632,0.213573632,0.83046875,0.7831758720930232,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.06584021018719806,144670,9.999949867056657e-07,0.4456975705191934,seconds,5.333659410476685,5.300655829720199,megabytes,550.0,550.0,82.0,76.86363636363636,0.21342617600000002,0.21342617600000002,0.8125,0.7711647727272726,success,gradient,0.1,1000000,0.001,1e-06
1D-gen-hyperb-mixture-2c-128p,128,128,0.03705964345214374,127640,9.999990914222323e-07,0.4406700925748086,seconds,4.621156930923462,4.59014661796391,megabytes,550.0,550.0,83.0,78.30434782608695,0.21355315200000002,0.21355315200000002,0.80625,0.7765964673913043,success,gradient,0.1,1000000,0.001,1e-06
