dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name
1D-gaussian-2c-128p,128,128,0.015915917721807966,,6.938893903907228e-18,0.0,seconds,0.0,0.003452487289905548,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.04034704917154237,,1.465841337200402e-16,0.0,seconds,0.0,0.003679279237985611,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.054677000914441075,,1.474514954580286e-17,0.0,seconds,0.0,0.0034621311351656914,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.012544731284175615,,1.3704315460216776e-16,0.0,seconds,0.0,0.003593428060412407,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.01775638212945338,,2.6020852139652106e-17,0.0,seconds,0.0,0.0035290447995066643,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0030110099077377875,,2.5153490401663703e-17,0.0,seconds,0.0,0.0034790867939591408,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.24811706574086187,,1.0234868508263162e-16,0.0,seconds,0.0,0.0037340596318244934,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.09568273315120271,,4.683753385137379e-17,0.0,seconds,0.0,0.003663931041955948,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.010256681559136432,,1.3010426069826053e-17,0.0,seconds,0.0,0.0033520516008138657,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.011279401572176011,,3.469446951953614e-17,0.0,seconds,0.0,0.003396018408238888,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0008985736279419279,,1.734723475976807e-17,0.0,seconds,0.0,0.0032642781734466553,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.009982185144345708,,2.7755575615628914e-17,0.0,seconds,0.0,0.0038325628265738487,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.010835476186950722,,6.938893903907228e-18,0.0,seconds,0.0,0.0035752886906266212,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.022534911373799746,,3.9898639947466563e-17,0.0,seconds,0.0,0.003604477271437645,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0019250856842075014,,6.071532165918825e-17,0.0,seconds,0.0,0.003385152667760849,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.02895141084783294,,1.0061396160665481e-16,0.0,seconds,0.0,0.0033373255282640457,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.016865271646961,,1.9081958235744878e-17,0.0,seconds,0.0,0.0033118072897195816,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.07293896427046567,,7.892991815694472e-17,0.0,seconds,0.0,0.003643535077571869,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0047219435751632705,,1.5178830414797062e-16,0.0,seconds,0.0,0.0035698171705007553,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.023996103408858813,,6.071532165918825e-17,0.0,seconds,0.0,0.0036230413243174553,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.026806556359837898,,2.949029909160572e-17,0.0,seconds,0.0,0.0036712205037474632,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.012865565647105604,,1.1796119636642288e-16,0.0,seconds,0.0,0.0032434454187750816,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.0008764675370970591,,2.0469737016526324e-16,0.0,seconds,0.0,0.003199279308319092,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-128p,128,128,0.00574241955395245,,2.7755575615628914e-17,0.0,seconds,0.0,0.0033540381118655205,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.030974561759056964,,8.196568423990414e-17,0.0,seconds,0.0,0.009529603645205498,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.013775129410424417,,2.2724877535296173e-16,0.0,seconds,0.0,0.008639935404062271,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.07277671016156215,,1.0668549377257364e-16,0.0,seconds,0.0,0.009286546148359776,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.0010432370401941287,,1.0234868508263162e-16,0.0,seconds,0.0,0.007682472467422485,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.04464777275125952,,1.942890293094024e-16,0.0,seconds,0.0,0.008414236828684807,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.005903645904708353,,1.3877787807814457e-17,0.0,seconds,0.0,0.008953015320003033,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.008292401786264458,,7.589415207398531e-17,0.0,seconds,0.0,0.00906827487051487,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.01568667042011682,,9.107298248878237e-18,0.0,seconds,0.0,0.009409379214048386,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.03984521748958386,,2.3722343533982837e-16,0.0,seconds,0.0,0.009888575412333012,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.05420373901536175,,5.204170427930421e-18,0.0,seconds,0.0,0.008595678023993969,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.012389943611861621,,1.6479873021779667e-17,0.0,seconds,0.0,0.009165625087916851,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.017520519033157024,,5.811323644522304e-17,0.0,seconds,0.0,0.008489802479743958,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.002944803553490964,,2.498001805406602e-16,0.0,seconds,0.0,0.008972887881100178,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.24705588588924826,,4.336808689942018e-17,0.0,seconds,0.0,0.00982322171330452,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.0949142612063722,,9.020562075079397e-17,0.0,seconds,0.0,0.009611113928258419,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.010100663602630396,,8.760353553682876e-17,0.0,seconds,0.0,0.008435052819550037,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
1D-gaussian-2c-256p,256,256,0.011103291022955195,,1.0148132334464322e-16,0.0,seconds,0.0,0.00876031443476677,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,lp
