dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,learning_rate,tol
1D-gaussian-2c-32p,32,32,0.15319610235448558,173118,9.999992691689386e-07,40.01577299521141,seconds,6.025149345397949,5.98743109125644,megabytes,546.0,546.0,69.0,65.92857142857143,0.16478208,0.16478208,0.80546875,0.7715680803571427,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.2494902871463352,301689,9.999938006544085e-07,0.022010812968937324,seconds,10.250890970230103,10.19363219756633,megabytes,546.0,546.0,73.0,67.54347826086956,0.164896768,0.164896768,0.81015625,0.7749830163043481,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.1895040532252696,418477,9.999954944106548e-07,0.8772192942298211,seconds,14.22986888885498,14.034597190096974,megabytes,546.0,546.0,73.0,69.11111111111111,0.16615833600000002,0.16615833600000002,0.82421875,0.7676587301587301,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.14727967394174085,245409,9.999991803510966e-07,11.499278632765401,seconds,8.618587017059326,8.47215062007308,megabytes,546.0,546.0,73.0,66.0,0.16486809600000002,0.16486809600000002,0.81796875,0.7642628205128205,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.13744375577398868,634254,9.999988082043387e-07,9.74505086223115,seconds,21.46548366546631,21.437273487448692,megabytes,546.0,546.0,73.0,68.88659793814433,0.22476390400000001,0.22476390400000001,0.81953125,0.7780444587628867,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16303235077882564,81782,9.999726047205115e-07,90.62048332758924,seconds,2.899231433868408,2.8504992397502065,megabytes,546.0,546.0,68.0,63.142857142857146,0.164814848,0.164814848,0.803125,0.7663504464285714,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16164042447518084,185080,9.99989419270264e-07,13.101806308275387,seconds,6.30567741394043,6.190451751463115,megabytes,546.0,546.0,73.0,66.92857142857143,0.16491724800000002,0.16491724800000002,0.81171875,0.7593750000000001,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16194064446221249,143483,9.999967165441603e-07,12.324172522793928,seconds,4.8113932609558105,4.773636140860617,megabytes,546.0,546.0,73.0,66.61904761904762,0.164876288,0.164876288,0.81484375,0.7750744047619048,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.15568287853384213,197796,9.999917347514042e-07,5.179860938762666,seconds,6.855081081390381,6.76798527315259,megabytes,546.0,546.0,73.0,67.71875,0.164937728,0.164937728,0.81640625,0.7704101562500001,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.1581469196661376,133074,9.99999375750349e-07,55.48024009091222,seconds,4.606808185577393,4.561337973922491,megabytes,546.0,546.0,73.0,64.63636363636364,0.16490496000000002,0.16490496000000002,0.80234375,0.7731178977272727,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.1590703814127038,214245,9.9999448543997e-07,3.988394903831959,seconds,7.383270025253296,7.199957540258765,megabytes,546.0,546.0,73.0,69.12121212121212,0.16615424,0.16615424,0.80859375,0.7515151515151515,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.15958528011134693,206106,9.99989492989073e-07,7.325970904579051,seconds,7.156120777130127,6.971800476312637,megabytes,546.0,546.0,73.0,68.24242424242425,0.166117376,0.166117376,0.8234375,0.7532433712121213,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.17270426353301693,281026,9.99997018524823e-07,1.250343138758691,seconds,9.594115018844604,9.544657067395747,megabytes,546.0,546.0,73.0,68.04444444444445,0.165011456,0.165011456,0.82734375,0.778090277777778,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16266331993599836,118064,9.999921011250024e-07,26.827130498850266,seconds,4.132556200027466,4.016243571415544,megabytes,546.0,546.0,73.0,65.6842105263158,0.172941312,0.172941312,0.8109375,0.749671052631579,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16789697252829133,193746,9.999959376116863e-07,5.369023268363153,seconds,6.473737478256226,6.4725371748209,megabytes,546.0,546.0,73.0,68.5,0.16497049600000002,0.16497049600000002,0.81484375,0.7780691964285714,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.16937981070277647,188591,9.999993553222453e-07,4.732874963836011,seconds,6.497406721115112,6.373542518354952,megabytes,546.0,546.0,73.0,68.03448275862068,0.164990976,0.164990976,0.80703125,0.7566002155172411,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.14597888270659148,197799,9.99997367578942e-07,9.007363561143938,seconds,6.882615089416504,6.838529626838863,megabytes,546.0,546.0,73.0,65.38709677419355,0.165040128,0.165040128,0.81484375,0.7717489919354839,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.1605369814842987,106984,9.999811387828572e-07,97.05979268219474,seconds,3.8424570560455322,3.726820713840425,megabytes,546.0,546.0,68.0,64.33333333333333,0.164962304,0.164962304,0.8140625,0.7520833333333334,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-32p,32,32,0.1619224970671769,129528,9.999970314034101e-07,22.455556341515017,seconds,4.575167655944824,4.495979373343289,megabytes,546.0,546.0,68.0,66.27272727272727,0.16503193600000002,0.16503193600000002,0.8125,0.7633877840909092,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1399405838948153,244030,9.9999590741362e-07,9.158734585475012,seconds,8.830366134643555,8.658187021501362,megabytes,546.0,546.0,77.0,74.13888888888889,0.166617088,0.166617088,0.815625,0.7575086805555555,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1537041788792368,782458,9.999991830156318e-07,1.0182684727606437,seconds,27.766709566116333,27.587618154473603,megabytes,546.0,546.0,77.0,75.6829268292683,0.225927168,0.225927168,0.81640625,0.773030995934959,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15912796443497979,159122,9.999974786012444e-07,123.60530450942018,seconds,5.75924825668335,5.587678978219628,megabytes,546.0,546.0,77.0,73.44444444444444,0.1659904,0.1659904,0.81953125,0.751851851851852,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15344043496878343,290023,9.999946009031646e-07,2.4020240592267657,seconds,10.132502317428589,10.130835809744895,megabytes,546.0,546.0,77.0,75.45833333333333,0.165507072,0.165507072,0.8046875,0.7778157552083332,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15569678558157557,254486,9.99997970652089e-07,24.05086642755087,seconds,9.014090061187744,8.934223189018667,megabytes,546.0,546.0,77.0,74.83333333333333,0.165367808,0.165367808,0.80625,0.7732142857142857,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16029261216087495,199998,9.999945991268078e-07,17.236706637194875,seconds,7.243760824203491,7.085793013684452,megabytes,546.0,546.0,77.0,73.0625,0.165568512,0.165568512,0.81875,0.7578369140625001,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1596974573925325,307280,9.999955468131816e-07,8.711735092156212,seconds,10.878296375274658,10.76503556407988,megabytes,546.0,546.0,77.0,75.19607843137256,0.165408768,0.165408768,0.821875,0.7721354166666664,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1704243462505529,270265,9.999984920128213e-07,3.1141525365196063,seconds,9.630266904830933,9.453134563751519,megabytes,546.0,546.0,77.0,75.43478260869566,0.166416384,0.166416384,0.82109375,0.7660665760869567,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1557428494755134,346849,9.99996349726473e-07,1.7952232133238943,seconds,12.271947622299194,12.255775910802186,megabytes,546.0,546.0,77.0,74.74074074074075,0.165326848,0.165326848,0.8078125,0.7750868055555556,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1595248342932223,255363,9.999982255592954e-07,11.351526036948815,seconds,9.001821279525757,8.916222456842661,megabytes,546.0,546.0,77.0,75.25581395348837,0.16528588800000002,0.16528588800000002,0.81328125,0.766624273255814,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16090776690510883,275047,9.999974022179003e-07,7.787487039054178,seconds,9.811445713043213,9.640182976610959,megabytes,546.0,546.0,77.0,75.19565217391305,0.16633446400000002,0.16633446400000002,0.8203125,0.7645210597826086,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15223455029249758,246498,9.999965859819326e-07,46.62652429990442,seconds,8.73652195930481,8.608575361780822,megabytes,546.0,546.0,77.0,75.11904761904762,0.165265408,0.165265408,0.8078125,0.7656436011904763,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.24079143339150685,438192,9.99997102901773e-07,0.038150843958911204,seconds,15.458861112594604,15.357905432581902,megabytes,546.0,546.0,77.0,75.43055555555556,0.16528588800000002,0.16528588800000002,0.8078125,0.7696506076388889,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.18475454060338195,558081,9.999975576491238e-07,0.8984831756517512,seconds,19.59630250930786,19.5681578097865,megabytes,546.0,546.0,77.0,76.14285714285714,0.22505881600000002,0.22505881600000002,0.8140625,0.7776614010989014,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.14604960759529279,349455,9.999989076803217e-07,12.743654680591085,seconds,12.375529050827026,12.246087594889104,megabytes,546.0,546.0,77.0,75.43859649122807,0.16520806400000002,0.16520806400000002,0.8125,0.7672423245614035,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.13657862014087682,696762,9.999998829002266e-07,10.676021890462978,seconds,24.637585639953613,24.504460551775992,megabytes,546.0,546.0,77.0,75.73451327433628,0.22503014400000002,0.22503014400000002,0.821875,0.7737970132743363,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16439244705700978,120397,9.999952474970542e-07,157.6166374740419,seconds,4.29128098487854,4.283343338407576,megabytes,546.0,546.0,77.0,73.44444444444444,0.165216256,0.165216256,0.81328125,0.7800347222222221,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15957409342655152,261269,9.999961223527976e-07,14.406154668185236,seconds,9.194254875183105,9.16505197249353,megabytes,546.0,546.0,77.0,74.51162790697674,0.16522035200000001,0.16522035200000001,0.825,0.7797238372093024,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1600583453033865,199843,9.999945200789284e-07,13.283547752962798,seconds,7.117211103439331,7.112082798033953,megabytes,546.0,546.0,77.0,74.03333333333333,0.165257216,0.165257216,0.81640625,0.7830989583333333,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1541296814454776,284645,9.9999487890301e-07,5.618416968322985,seconds,10.13750672340393,9.960855570621789,megabytes,546.0,546.0,77.0,76.08333333333333,0.16580608000000002,0.16580608000000002,0.81796875,0.7631510416666667,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15727595314214904,193788,9.999951355865733e-07,73.18222013918191,seconds,6.832959890365601,6.765276545658708,megabytes,546.0,546.0,77.0,73.81818181818181,0.165257216,0.165257216,0.80390625,0.7667376893939394,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15697453140350187,309909,9.999996208875928e-07,4.265635216097433,seconds,10.849509239196777,10.80342445988208,megabytes,546.0,546.0,77.0,75.76470588235294,0.165326848,0.165326848,0.8125,0.7746783088235293,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.15762082088656698,294792,9.999979120323133e-07,8.015312957641743,seconds,10.458215475082397,10.320212784223258,megabytes,546.0,546.0,77.0,74.6,0.16528588800000002,0.16528588800000002,0.8328125,0.7696093749999998,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.1688218448986625,391806,9.999962529150253e-07,1.279359958798192,seconds,13.956534624099731,13.853805717080832,megabytes,546.0,546.0,77.0,74.95161290322581,0.165380096,0.165380096,0.8125,0.7699092741935482,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16168130609191583,164570,9.999988135334092e-07,31.62796066549398,seconds,5.840231895446777,5.745999342761934,megabytes,546.0,546.0,77.0,74.10714285714286,0.165269504,0.165269504,0.81171875,0.7570033482142857,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16467103992226695,272597,9.999992141018765e-07,5.677523962294633,seconds,9.761598825454712,9.601985288783908,megabytes,546.0,546.0,77.0,74.68888888888888,0.165572608,0.165572608,0.82109375,0.7674305555555556,success,gradient,1.0,1000000,0.001,1e-06
1D-gaussian-2c-64p,64,64,0.16597105744787435,269120,9.999950538741587e-07,5.018978942118775,seconds,9.560862302780151,9.476927685551345,megabytes,546.0,546.0,77.0,75.29545454545455,0.165330944,0.165330944,0.80859375,0.7670987215909091,success,gradient,1.0,1000000,0.001,1e-06
