dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gaussian-2c-128p,128,128,0.15089656561090545,10049,8.059256225746906e-07,seconds,2.9007620811462402,2.7270650919526815,megabytes,546.0,546.0,93.0,83.42857142857143,0.240041984,0.240041984,0.81875,0.7326450892857143,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15621414334737707,15428,6.125289763021107e-07,seconds,4.342659950256348,4.17766435071826,megabytes,546.0,546.0,94.0,88.05,0.24023859200000003,0.24023859200000003,0.8109375,0.7386328125,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15283653486034712,10530,8.670875699480773e-07,seconds,3.0028223991394043,2.8465381506830454,megabytes,546.0,546.0,94.0,87.92857142857143,0.23889510400000002,0.23889510400000002,0.81640625,0.7306919642857144,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15455639328835602,12153,6.148163870809723e-07,seconds,3.436593770980835,3.314861450344324,megabytes,546.0,546.0,94.0,89.93333333333334,0.23803494400000003,0.23803494400000003,0.81484375,0.7436458333333335,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15987148338544485,13002,5.653311960969834e-07,seconds,3.6949405670166016,3.521673085168004,megabytes,546.0,546.0,94.0,89.70588235294117,0.239976448,0.239976448,0.81640625,0.7320312499999999,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15965515400325503,13660,6.565896905508582e-07,seconds,3.7409942150115967,3.6017585583031178,megabytes,546.0,546.0,94.0,87.88888888888889,0.238657536,0.238657536,0.80703125,0.7376302083333335,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.17316647266676505,12510,5.79900732848878e-07,seconds,3.3724825382232666,3.3166741840541363,megabytes,546.0,546.0,94.0,91.3125,0.23794483200000002,0.23794483200000002,0.8125,0.7658203124999999,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.15415593864070215,9479,5.830035463235288e-07,seconds,2.5697238445281982,2.5135743878781796,megabytes,546.0,546.0,94.0,85.23076923076923,0.237699072,0.237699072,0.8140625,0.7743990384615386,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1594649739374351,12262,1.8140093889480776e-07,seconds,3.5027124881744385,3.3299155924469233,megabytes,546.0,546.0,94.0,85.125,0.239583232,0.239583232,0.81171875,0.725537109375,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.16096622288349582,14217,6.097653021887483e-07,seconds,3.9740869998931885,3.866839811205864,megabytes,546.0,546.0,94.0,90.38888888888889,0.23773184000000003,0.23773184000000003,0.81484375,0.7586805555555555,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1503487947585373,15354,7.39776709582677e-07,seconds,4.2827112674713135,4.209720779210329,megabytes,546.0,546.0,94.0,86.3157894736842,0.2376704,0.2376704,0.81328125,0.7631167763157896,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.24806728981755585,10014,8.159473688201807e-07,seconds,2.850278377532959,2.698166260495782,megabytes,546.0,546.0,94.0,88.35714285714286,0.23818649600000003,0.23818649600000003,0.81875,0.7281808035714284,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.18568756968105077,11104,8.357953538783402e-07,seconds,3.0340397357940674,3.019323719665408,megabytes,546.0,546.0,94.0,86.57142857142857,0.23745331200000003,0.23745331200000003,0.79609375,0.7781250000000001,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.14437862463450885,13880,9.332587513006663e-07,seconds,3.8509793281555176,3.7594125289469957,megabytes,546.0,546.0,94.0,88.11111111111111,0.237494272,0.237494272,0.80859375,0.7588975694444444,success,lbfgs,1.0,100000,1e-06
1D-gaussian-2c-128p,128,128,0.1344680686603571,12634,7.733665772542693e-07,seconds,3.4784936904907227,3.4890385158360004,megabytes,546.0,546.0,94.0,90.73333333333333,0.23735091200000002,0.23735091200000002,0.81640625,0.7871875000000002,success,lbfgs,1.0,100000,1e-06
