dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-cauchy-vs-gaussian-64p,64,64,0.14842751742168653,1677,7.909881787291229e-07,seconds,0.46088433265686035,0.47445958480238914,megabytes,546.0,546.0,93.0,73.5,0.041119744,0.041119744,0.78984375,0.78828125,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.16871264722691132,2228,8.21205527553907e-07,seconds,0.6320250034332275,0.6057867724448442,megabytes,546.0,546.0,94.0,69.66666666666667,0.040923136000000006,0.040923136000000006,0.7828125,0.7453124999999999,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.19746179746817363,1993,3.503700431136303e-07,seconds,0.6098740100860596,0.5447715297341347,megabytes,546.0,546.0,94.0,62.0,0.04096,0.04096,0.78203125,0.6830729166666667,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.1835994312886995,1033,8.283586854438069e-07,seconds,0.42252230644226074,0.3021083567291498,megabytes,546.0,546.0,88.0,44.0,0.041627648,0.041627648,0.76328125,0.514453125,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.1865560370223933,1906,9.71419864495586e-07,seconds,0.6494851112365723,0.5280225556343794,megabytes,546.0,546.0,94.0,55.333333333333336,0.040878080000000004,0.040878080000000004,0.8046875,0.6255208333333334,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.25731537619896355,1417,6.502052439336442e-07,seconds,0.44187092781066895,0.39756398275494576,megabytes,546.0,546.0,94.0,69.0,0.040747008,0.040747008,0.74296875,0.65546875,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.1507707586431067,2290,5.710211462527517e-07,seconds,0.6209440231323242,0.6221068240702152,megabytes,546.0,546.0,94.0,71.0,0.040927232,0.040927232,0.8265625,0.8033854166666666,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-64p,64,64,0.36056859756351856,1038,8.678007295579832e-07,seconds,0.41547679901123047,0.3012326005846262,megabytes,546.0,546.0,91.0,54.0,0.041422848000000005,0.041422848000000005,0.77734375,0.528515625,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.22748861443155016,9137,3.5425710641220714e-07,seconds,4.837162733078003,4.84438706189394,megabytes,546.0,546.0,94.0,50.08695652173913,0.09633792000000001,0.13451264000000002,1.02109375,0.7300611413043478,success,lbfgs,1.0,100000,1e-06
1D-cauchy-vs-gaussian-128p,128,128,0.14369204237194727,12095,5.926034751083697e-07,seconds,3.3079371452331543,3.3213836271315813,megabytes,546.0,546.0,93.0,88.93333333333334,0.0428032,0.0428032,0.80859375,0.78203125,success,lbfgs,1.0,100000,1e-06
