dataset,mu_size,nu_size,cost,iterations,error,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
1D-gen-hyperb-mixture-2c-64p,64,64,0.03312963546169506,8683,9.443862231373451e-07,seconds,2.4149887561798096,2.425048867240548,megabytes,546.0,546.0,92.0,87.18181818181819,0.037515264,0.037515264,0.79296875,0.7754261363636363,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.08998185601116772,3851,9.765768284331541e-07,seconds,1.0994665622711182,1.0947306081652641,megabytes,546.0,546.0,92.0,78.0,0.036122624,0.036122624,0.78203125,0.7693749999999999,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.1064036847548942,2340,9.150746841736266e-07,seconds,0.6444025039672852,0.6508370190858841,megabytes,546.0,546.0,92.0,78.66666666666667,0.035885056000000005,0.035885056000000005,0.790625,0.7739583333333334,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.06834944663652032,14728,9.843842744379526e-07,seconds,4.146765470504761,4.1363336611539125,megabytes,546.0,546.0,93.0,88.61111111111111,0.037371904000000004,0.037371904000000004,0.81328125,0.775,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.09212018835193699,13151,8.971410442044182e-07,seconds,3.670025110244751,3.557447876781225,megabytes,546.0,546.0,93.0,89.27777777777777,0.037580800000000004,0.037580800000000004,0.8140625,0.7518229166666668,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.03879116734186616,3761,9.519454308211693e-07,seconds,1.06368088722229,1.043513985350728,megabytes,546.0,546.0,92.0,78.0,0.036130816,0.036130816,0.8015625,0.7737499999999999,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.10742849035398358,12090,9.593053290164735e-07,seconds,3.4818015098571777,3.293604087084532,megabytes,546.0,546.0,93.0,83.94117647058823,0.038821888000000006,0.038821888000000006,0.81328125,0.7365349264705882,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.03885428952576281,33038,9.863060206215693e-07,seconds,9.368871927261353,9.2809130679816,megabytes,546.0,546.0,92.0,90.45,0.037666816000000006,0.037666816000000006,0.8140625,0.7719140624999998,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.07220698523961011,12943,9.792295190297276e-07,seconds,3.6324002742767334,3.50775564648211,megabytes,546.0,546.0,93.0,90.0,0.037666816000000006,0.037666816000000006,0.8,0.7512867647058823,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.21770335874485047,11406,9.744182221539378e-07,seconds,3.3106255531311035,3.222931180149317,megabytes,546.0,546.0,92.0,87.73333333333333,0.037617664,0.037617664,0.8140625,0.7514583333333335,success,lbfgs,1.0,100000,1e-06
1D-gen-hyperb-mixture-2c-64p,64,64,0.11633640536125442,23593,9.793405421939875e-07,seconds,6.595775842666626,6.548746652901173,megabytes,546.0,546.0,93.0,88.63333333333334,0.037748736000000005,0.037748736000000005,0.81640625,0.7769010416666667,success,lbfgs,1.0,100000,1e-06
