dataset,mu_size,nu_size,cost,iterations,error,cost_rerr,time_unit,time,time_counter,gpu_mem_unit,peak_gpu_mem,combined_peak_gpu_ram,peak_gpu_util_pct,mean_gpu_util_pct,peak_ram_MiB,combined_peak_ram_MiB,max_cpu_util_pct,mean_cpu_util_pct,status,name,reg,maxiter,tol
2D-gauss-4c-16p,256,256,18.856486019251495,511,8.434794614201915e-07,0.01080859632416692,seconds,0.22058391571044922,0.025513985194265842,megabytes,548.0,548.0,0.0,0.0,0.15534899200000002,0.15534899200000002,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,55.500966099926856,4781,9.71697554761338e-07,0.0033324703007679935,seconds,0.2225649356842041,0.21568369306623936,megabytes,548.0,548.0,0.0,0.0,0.15437414400000002,0.15437414400000002,0.7328125,0.7328125,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,34.314347906712435,991,9.741955582980477e-07,0.007077512753538286,seconds,0.2339177131652832,0.04891971591860056,megabytes,548.0,548.0,16.0,16.0,0.154877952,0.154877952,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,20.04263581389315,1241,9.42965300334031e-07,0.012361475797202107,seconds,0.2348005771636963,0.057973639108240604,megabytes,548.0,548.0,4.0,4.0,0.154345472,0.154345472,0.03984375,0.03984375,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,68.49051650408433,441,8.79795282327871e-07,0.0036105034081704962,seconds,0.0,0.022454961203038692,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,44.120912776462674,901,9.721057309918396e-07,0.004194878164436749,seconds,0.22555923461914062,0.04271985311061144,megabytes,548.0,548.0,11.0,11.0,0.155230208,0.155230208,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,73.16857357113369,841,9.876804385475433e-07,0.003559977170545937,seconds,0.0,0.04015512205660343,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,40.17694409494621,2901,9.895394476116472e-07,0.007169896498853363,seconds,0.2812991142272949,0.13203749433159828,megabytes,548.0,548.0,5.0,5.0,0.154431488,0.154431488,0.19375,0.19375,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,35.077840780596716,861,8.969353678360702e-07,0.009114308710298965,seconds,0.0,0.0411960119381547,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,23.277766552449634,641,8.438093415759359e-07,0.010804677099301226,seconds,0.0,0.03121343068778515,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,26.341563607559877,731,9.557721846549931e-07,0.008449211366045943,seconds,0.0,0.03525988757610321,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,30.6961606409258,481,8.096018371575521e-07,0.010718477858661564,seconds,0.0,0.024251478724181652,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,40.67401267223336,2091,9.90981020364629e-07,0.007173598670998072,seconds,0.2271714210510254,0.09569367952644825,megabytes,548.0,548.0,33.0,33.0,0.15452569600000002,0.15452569600000002,0.21171875,0.21171875,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,49.53851035505426,911,9.217464385861758e-07,0.004820246674676695,seconds,0.22878670692443848,0.0431138826534152,megabytes,548.0,548.0,6.0,6.0,0.155295744,0.155295744,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-4c-16p,256,256,69.72343823305114,621,9.041346246221204e-07,0.0025901387200967093,seconds,0.0,0.030305595137178898,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,24.354435660897423,41,2.322324865281784e-07,0.03226983368129536,seconds,0.0,0.006361139938235283,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,191.57331752386088,41,2.3411738975519662e-07,0.004100135106159546,seconds,0.0,0.00633749645203352,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,112.24320319012273,111,3.481258875388103e-07,0.0070111087250535374,seconds,0.22695016860961914,0.08015685621649027,megabytes,554.0,554.0,3.0,3.0,0.163254272,0.163254272,0.04140625,0.04140625,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,nan,11,nan,nan,seconds,0.0,0.005233678035438061,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,14.689061380033937,111,6.866978180177595e-07,0.059168634791944626,seconds,0.0,0.011243007145822048,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,128.06877130424016,51,6.102818606636546e-07,0.005868075702957382,seconds,0.0,0.0069171953946352005,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,128.23524419620668,51,1.515159202686556e-07,0.006231620971330896,seconds,0.0,0.007198630832135677,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,232.96917596465596,81,1.8008657688129393e-07,0.0030749393406400848,seconds,0.0,0.008967075496912003,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,nan,11,nan,nan,seconds,0.0,0.004043940454721451,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,102.8890212699701,91,2.645363066754623e-07,0.007166458875143086,seconds,0.24908924102783203,0.026986612007021904,megabytes,554.0,554.0,2.0,2.0,0.163659776,0.163659776,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,nan,11,nan,nan,seconds,0.0,0.003916425630450249,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,13.855572886804213,121,6.672278257023595e-07,0.06056802314124751,seconds,0.0,0.011464335955679417,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,65.13746448399634,61,9.377877828661007e-08,0.011691275986332912,seconds,0.0,0.00742864515632391,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,76.1425705320478,81,2.8479841508143394e-07,0.009094177034715106,seconds,0.22213053703308105,0.03940569516271353,megabytes,554.0,554.0,0.0,0.0,0.16327065600000001,0.16327065600000001,0.04140625,0.04140625,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,21.47613888517187,31,5.035434170415913e-09,0.030587790834692773,seconds,0.0,0.005328063853085041,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,nan,11,nan,nan,seconds,0.0,0.005541391670703888,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,nan,11,nan,nan,seconds,0.0,0.004002722911536694,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
2D-gauss-1c-32p,1024,1024,113.90371572688672,91,2.234161027552363e-07,0.0067056988700322255,seconds,0.0,0.009414968080818653,megabytes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,success,sinkhorn,1.0,10000,1e-06
